"Santiago",261,233,266,263,245,238,247,246,227,271,301,268
"Cerrillos",54,45,69,63,54,54,48,67,69,81,50,50
"Cerro Navia",66,59,87,89,68,59,66,84,81,81,63,89
"Conchalí",76,77,69,62,79,60,61,93,74,92,78,76
"El Bosque",140,91,96,114,120,129,124,139,126,119,151,151
"Estación Central",92,87,84,95,106,73,71,87,77,76,99,107
"Huechuraba",51,49,66,48,47,40,47,52,52,60,54,57
"Independencia",65,55,53,53,44,59,50,63,44,59,68,64
"La Cisterna",49,44,54,64,48,40,39,49,48,52,65,78
"La Florida",229,187,194,199,198,178,206,182,227,209,242,239
"La Granja",99,68,87,70,101,87,79,76,64,99,109,70
"La Pintana",151,116,120,131,146,110,102,106,132,130,165,151
"La Reina",34,25,32,39,30,39,28,26,28,35,28,39
"Las Condes",58,53,55,67,40,55,55,66,65,73,62,84
"Lo Barnechea",28,33,28,35,26,22,17,34,19,27,35,31
"Lo Espejo",76,70,83,74,57,65,52,53,58,60,87,76
"Lo Prado",45,54,59,58,54,52,49,55,47,62,96,71
"Macul",64,65,83,62,54,47,55,58,57,60,47,77
"Maipú",250,200,262,217,220,223,224,227,226,252,239,254
"Ñuñoa",59,56,64,64,60,56,68,65,77,69,92,79
"Pedro Aguirre Cerda",73,69,67,90,63,60,72,105,79,79,69,78
"Peñalolén",154,112,134,130,119,139,120,128,130,154,153,169
"Providencia",59,44,54,54,59,51,43,77,44,47,72,64
"Pudahuel",127,92,141,105,160,144,139,142,119,160,169,156
"Quilicura",138,117,128,110,130,114,123,165,175,184,139,154
"Quinta Normal",71,67,89,67,77,67,61,81,83,82,83,85
"Recoleta",123,101,148,114,116,107,93,95,121,118,138,145
"Renca",84,77,94,84,93,79,93,88,92,89,112,104
"San Joaquín",51,38,48,47,47,51,38,42,49,53,64,58
"San Miguel",49,41,68,65,72,48,52,61,40,49,63,65
"San Ramón",52,34,60,56,58,47,47,66,43,58,66,66
"Vitacura",10,9,21,14,19,18,10,12,10,13,19,17
"Puente Alto",492,334,457,417,414,389,373,427,447,460,492,478
"Pirque",18,18,25,20,23,21,11,12,9,21,16,14
"San José de Maipo",21,17,14,18,23,27,16,13,22,18,15,11
"Colina",73,62,78,62,80,72,69,82,81,84,89,98
"Lampa",95,67,79,70,80,64,62,85,59,85,87,100
"Tiltil",25,12,14,14,13,13,13,16,18,11,12,22
"San Bernardo",235,202,269,265,271,242,225,286,240,306,295,304
"Buin",64,56,54,58,67,72,58,62,79,66,79,70
"Calera de Tango",10,5,10,10,13,16,17,14,15,19,15,24
"Paine",41,44,55,46,38,44,32,52,40,58,40,42
"Melipilla",100,111,128,98,101,102,97,132,128,146,114,94
"Alhué",4,0,5,7,10,1,6,2,5,2,4,5
"Curacaví",28,18,18,28,19,20,29,35,23,29,35,24
"María Pinto",6,4,7,7,9,10,11,8,9,5,10,3
"San Pedro",6,1,3,2,1,2,7,4,4,3,8,4
"Talagante",37,32,46,45,45,34,39,28,55,52,43,38
"El Monte",39,14,20,21,28,21,17,21,28,24,23,30
"Isla de Maipo",22,18,21,14,20,26,19,25,19,23,14,26
"Padre Hurtado",37,33,24,42,39,42,38,46,40,40,44,40
"Peñaflor",47,49,45,37,59,45,53,41,52,72,62,65
