"Santiago",43,39,54,47,65,35,34,41,35,40,46,51
"Cerrillos",7,3,8,4,3,4,5,6,5,2,1,9
"Cerro Navia",3,0,2,1,1,6,3,4,2,2,2,1
"Conchalí",1,3,7,4,3,7,2,3,4,2,4,2
"El Bosque",2,5,3,0,2,2,4,3,3,2,0,3
"Estación Central",6,7,5,5,8,6,3,2,5,9,7,6
"Huechuraba",6,1,4,1,1,2,0,5,2,0,4,1
"Independencia",7,4,1,8,4,7,3,2,2,3,3,2
"La Cisterna",6,4,8,2,10,5,5,5,1,2,3,4
"La Florida",17,13,17,5,10,12,4,9,7,15,14,14
"La Granja",0,3,4,2,5,4,0,3,1,1,2,3
"La Pintana",7,5,5,7,4,2,4,6,3,4,4,2
"La Reina",6,4,9,6,1,3,3,7,1,3,1,5
"Las Condes",16,14,14,18,23,18,17,21,9,21,18,34
"Lo Barnechea",2,1,0,0,3,0,1,0,2,1,1,0
"Lo Espejo",1,5,8,9,11,10,15,4,8,11,10,8
"Lo Prado",2,2,3,2,1,1,1,0,0,1,1,2
"Macul",6,3,5,3,2,5,8,1,1,2,4,2
"Maipú",9,7,6,9,10,10,13,12,7,9,12,8
"Ñuñoa",13,11,14,9,12,18,16,13,8,19,16,17
"Pedro Aguirre Cerda",4,1,3,1,3,1,4,2,2,5,0,3
"Peñalolén",9,1,0,6,3,2,5,7,5,6,6,6
"Providencia",31,25,24,32,28,38,17,20,23,26,33,29
"Pudahuel",6,4,4,9,3,2,7,8,3,3,2,5
"Quilicura",8,5,11,8,9,1,7,3,3,6,0,3
"Quinta Normal",6,6,6,9,3,3,5,7,6,7,3,5
"Recoleta",7,3,6,4,10,6,9,18,18,27,11,13
"Renca",13,16,9,9,14,22,13,4,7,11,6,11
"San Joaquín",2,3,2,0,0,1,2,0,1,1,2,1
"San Miguel",6,3,8,8,5,6,5,6,4,7,6,4
"San Ramón",1,1,3,1,0,1,0,3,2,1,1,0
"Vitacura",4,2,3,3,3,7,2,3,1,6,8,7
"Puente Alto",18,18,11,9,13,14,11,10,11,18,18,15
"Pirque",1,1,1,2,2,2,0,2,3,1,1,1
"San José de Maipo",0,0,0,0,0,0,0,0,1,0,0,1
"Colina",4,9,9,5,4,4,4,6,3,2,0,2
"Lampa",0,0,2,5,5,6,3,3,1,2,0,3
"Tiltil",0,0,1,0,0,4,0,1,1,1,2,0
"San Bernardo",14,10,11,5,11,13,9,8,9,12,8,4
"Buin",1,3,5,3,5,1,0,5,1,1,3,3
"Calera de Tango",0,0,1,1,1,0,0,0,1,1,0,1
"Paine",3,1,3,4,2,1,2,3,0,2,1,4
"Melipilla",3,1,5,1,4,2,2,3,2,4,5,7
"Alhué",0,0,0,0,0,0,0,0,0,0,0,0
"Curacaví",2,0,0,0,0,0,2,1,1,0,0,0
"María Pinto",1,0,0,0,1,0,0,0,0,0,0,0
"San Pedro",0,0,0,1,0,0,1,0,0,0,0,0
"Talagante",1,0,4,3,2,2,2,7,4,6,3,6
"El Monte",0,0,0,0,3,0,0,0,0,0,0,0
"Isla de Maipo",0,0,1,0,0,0,0,0,0,0,1,0
"Padre Hurtado",2,1,1,2,3,2,1,2,0,0,6,2
"Peñaflor",2,0,1,1,1,2,1,2,1,0,1,0
