"Santiago",165,123,127,196,104,102,105,149,187,178,126,73
"Cerrillos",6,3,0,3,6,3,12,11,7,7,0,2
"Cerro Navia",13,5,8,16,8,7,8,18,7,11,6,6
"Conchalí",18,23,21,34,31,56,34,16,20,32,25,17
"El Bosque",16,32,24,23,78,68,52,42,31,39,29,26
"Estación Central",16,6,10,10,7,10,7,16,14,7,5,5
"Huechuraba",3,5,14,10,6,6,7,4,10,13,9,12
"Independencia",101,98,85,102,53,58,80,83,59,76,74,65
"La Cisterna",5,12,27,11,12,5,13,21,12,6,2,14
"La Florida",19,24,32,33,63,47,43,51,28,45,33,25
"La Granja",14,12,17,9,8,12,14,4,14,9,7,5
"La Pintana",16,8,18,12,23,8,12,9,7,8,8,28
"La Reina",13,2,3,13,7,0,4,13,15,10,5,10
"Las Condes",19,22,33,35,31,19,31,53,26,32,42,24
"Lo Barnechea",2,4,1,5,1,5,3,0,9,0,3,4
"Lo Espejo",3,7,9,8,13,6,4,8,10,17,3,5
"Lo Prado",59,61,71,78,86,58,32,37,68,73,54,48
"Macul",13,20,58,21,28,6,19,127,38,45,20,34
"Maipú",18,19,25,17,34,31,23,25,24,29,22,27
"Ñuñoa",49,57,80,54,133,37,65,97,61,82,33,50
"Pedro Aguirre Cerda",7,3,1,1,2,5,2,5,2,3,5,4
"Peñalolén",81,82,97,75,76,85,74,68,39,42,31,30
"Providencia",29,11,23,16,18,32,23,33,23,31,25,49
"Pudahuel",26,26,21,27,18,21,16,44,34,18,62,23
"Quilicura",8,7,20,16,17,9,5,17,14,17,4,3
"Quinta Normal",23,31,24,58,29,27,23,29,20,35,17,18
"Recoleta",32,52,89,90,159,177,135,75,112,95,156,118
"Renca",12,10,20,11,12,9,8,16,15,13,15,9
"San Joaquín",21,5,13,18,8,3,10,4,9,5,19,4
"San Miguel",11,8,7,7,10,8,10,11,15,6,17,13
"San Ramón",7,8,12,32,9,2,4,10,13,6,9,4
"Vitacura",6,6,6,12,4,7,10,13,8,4,6,18
"Puente Alto",55,75,70,69,58,72,159,225,224,198,138,78
"Pirque",1,1,0,2,1,3,2,2,2,3,1,3
"San José de Maipo",14,8,9,12,8,8,1,9,4,3,0,6
"Colina",17,10,7,16,12,15,12,7,11,9,11,20
"Lampa",14,22,11,15,15,23,14,15,21,6,14,6
"Tiltil",9,8,8,3,3,4,18,6,7,10,4,4
"San Bernardo",11,22,25,27,26,15,24,45,10,20,18,18
"Buin",11,13,17,10,6,12,9,9,16,8,9,7
"Calera de Tango",9,13,1,13,3,18,16,16,30,36,39,43
"Paine",10,9,5,5,15,30,27,19,19,10,10,9
"Melipilla",45,34,43,52,24,25,40,38,20,27,22,20
"Alhué",21,11,24,22,7,8,18,19,20,19,7,15
"Curacaví",10,3,10,16,25,15,20,19,26,29,21,11
"María Pinto",1,3,1,2,1,0,3,1,2,4,2,0
"San Pedro",2,2,2,1,1,0,0,3,1,0,1,2
"Talagante",22,30,23,28,21,18,23,27,28,17,21,25
"El Monte",11,40,15,31,29,17,12,26,11,39,28,15
"Isla de Maipo",41,18,27,50,47,16,18,18,32,33,27,26
"Padre Hurtado",30,32,29,54,39,29,15,18,14,13,14,17
"Peñaflor",11,5,6,13,5,27,11,11,16,13,11,8
