"Santiago",200,151,210,189,165,155,156,127,204,180,203,188
"Cerrillos",56,35,54,39,63,45,61,47,59,57,64,71
"Cerro Navia",84,71,73,59,79,65,82,79,87,79,115,97
"Conchalí",70,65,60,57,73,56,64,74,62,65,64,78
"El Bosque",98,69,81,75,89,88,87,98,87,84,101,101
"Estación Central",84,65,83,69,74,53,83,56,84,69,96,68
"Huechuraba",60,51,54,57,38,35,42,50,39,45,51,71
"Independencia",43,53,42,51,56,49,43,63,50,61,66,56
"La Cisterna",41,24,46,41,40,32,33,44,45,62,49,42
"La Florida",203,151,178,151,175,173,163,145,193,178,192,220
"La Granja",81,65,60,54,51,61,56,52,56,70,67,75
"La Pintana",114,91,110,102,102,85,100,104,113,128,135,129
"La Reina",26,19,24,27,34,28,28,35,30,28,26,24
"Las Condes",58,52,54,54,69,63,61,46,50,66,68,63
"Lo Barnechea",29,21,21,27,30,22,22,28,20,20,29,28
"Lo Espejo",51,52,47,33,46,35,34,44,53,52,53,59
"Lo Prado",56,53,43,49,48,35,42,45,52,47,64,68
"Macul",83,54,85,69,51,53,74,46,63,54,57,60
"Maipú",224,217,237,243,207,189,192,209,211,220,256,249
"Ñuñoa",57,42,78,60,58,62,71,61,50,80,68,83
"Pedro Aguirre Cerda",67,65,50,56,60,51,44,45,44,61,50,40
"Peñalolén",127,107,115,105,93,64,85,106,105,112,124,147
"Providencia",30,32,32,45,35,35,31,29,19,34,34,30
"Pudahuel",145,115,121,123,129,122,111,149,133,140,146,173
"Quilicura",119,115,113,119,81,105,97,127,106,143,149,136
"Quinta Normal",57,71,68,76,64,63,80,49,67,68,76,77
"Recoleta",85,81,86,95,92,78,72,70,85,88,103,79
"Renca",86,80,81,83,75,47,68,78,85,88,88,107
"San Joaquín",39,34,42,51,31,38,36,43,48,34,60,50
"San Miguel",59,47,44,34,31,56,38,50,47,50,43,56
"San Ramón",43,50,50,47,40,48,52,50,55,46,65,73
"Vitacura",14,13,8,14,10,16,13,9,12,14,10,20
"Puente Alto",392,323,390,332,363,332,318,306,322,311,350,390
"Pirque",28,13,9,17,30,10,9,17,17,23,12,19
"San José de Maipo",14,13,7,12,10,9,12,10,10,9,10,15
"Colina",59,57,62,55,71,55,56,70,72,62,88,84
"Lampa",72,51,61,59,46,56,53,68,79,71,90,71
"Tiltil",7,8,9,13,8,15,8,12,17,17,14,12
"San Bernardo",205,147,193,161,163,169,168,180,178,223,224,203
"Buin",58,53,52,44,70,68,50,49,53,61,66,67
"Calera de Tango",13,10,9,11,6,10,8,11,6,13,14,14
"Paine",38,27,32,43,43,23,26,25,39,28,49,43
"Melipilla",86,63,92,65,72,81,70,85,87,84,106,138
"Alhué",4,4,2,4,3,5,1,2,0,0,4,4
"Curacaví",23,10,22,25,16,16,17,16,31,23,27,23
"María Pinto",8,6,6,4,8,9,10,7,8,6,9,8
"San Pedro",7,2,6,2,8,8,5,1,4,6,5,9
"Talagante",62,34,45,56,58,51,47,52,49,43,55,54
"El Monte",22,19,14,18,20,15,29,22,24,33,30,36
"Isla de Maipo",24,27,14,12,22,24,12,25,11,27,18,13
"Padre Hurtado",40,23,26,48,32,37,42,44,45,42,52,52
"Peñaflor",42,71,59,53,51,55,44,56,53,68,78,78
