"Santiago",282,232,231,114,110,114,163,202,204,210,217,190
"Cerrillos",60,52,55,38,41,45,46,50,48,50,54,58
"Cerro Navia",90,76,80,68,58,59,93,104,101,99,87,111
"Conchalí",121,77,83,77,71,60,81,73,102,88,99,86
"El Bosque",125,119,97,65,72,50,79,101,117,143,155,114
"Estación Central",88,89,75,69,55,48,61,73,71,86,111,90
"Huechuraba",75,51,47,55,40,44,35,61,48,67,60,55
"Independencia",81,69,58,31,41,40,32,56,49,41,64,61
"La Cisterna",48,60,44,31,36,16,48,68,50,42,61,64
"La Florida",200,166,189,134,137,110,156,163,182,224,196,214
"La Granja",102,103,93,59,67,59,62,72,93,92,75,88
"La Pintana",136,119,143,79,121,69,97,178,183,144,146,139
"La Reina",32,23,28,27,21,15,25,28,21,17,30,33
"Las Condes",61,51,51,39,25,35,37,56,46,53,52,65
"Lo Barnechea",34,28,26,25,30,27,23,32,37,24,41,53
"Lo Espejo",65,60,52,57,59,48,66,78,76,83,94,74
"Lo Prado",76,64,65,59,57,52,48,62,83,64,70,56
"Macul",61,74,61,46,48,38,53,62,62,72,57,39
"Maipú",220,201,256,174,179,144,201,269,282,266,272,289
"Ñuñoa",48,58,52,34,39,29,43,60,50,69,62,58
"Pedro Aguirre Cerda",89,73,104,71,83,57,63,67,95,80,87,83
"Peñalolén",169,129,143,109,109,84,121,148,173,175,168,167
"Providencia",62,43,48,26,24,20,29,32,39,49,38,31
"Pudahuel",167,127,119,90,119,94,88,156,131,124,168,142
"Quilicura",136,116,118,105,93,70,102,108,117,113,143,149
"Quinta Normal",113,82,74,54,42,34,60,63,73,66,68,85
"Recoleta",137,116,124,104,94,72,100,116,113,133,131,123
"Renca",117,101,98,54,47,43,65,84,79,94,99,102
"San Joaquín",59,45,67,47,38,29,32,70,66,49,45,50
"San Miguel",84,55,47,40,38,34,34,62,54,47,65,47
"San Ramón",66,58,60,24,26,24,34,58,62,53,54,55
"Vitacura",26,9,11,9,10,2,9,14,7,9,13,10
"Puente Alto",447,406,380,251,289,206,267,369,406,409,416,444
"Pirque",18,18,23,14,17,13,14,26,19,24,16,22
"San José de Maipo",22,24,29,13,18,15,10,15,14,32,25,23
"Colina",122,100,109,77,78,65,66,93,104,92,121,116
"Lampa",78,59,68,76,67,70,74,86,107,109,119,90
"Tiltil",21,10,12,14,7,9,4,20,13,16,15,13
"San Bernardo",288,256,228,184,139,149,161,193,267,235,266,264
"Buin",87,67,70,61,56,44,60,69,74,75,96,85
"Calera de Tango",16,19,15,20,16,8,10,18,29,33,19,20
"Paine",52,37,56,46,40,49,36,39,45,46,53,51
"Melipilla",136,107,115,93,116,86,74,102,129,110,117,99
"Alhué",7,4,7,5,3,1,2,3,4,9,8,13
"Curacaví",29,30,27,21,32,18,15,34,38,30,38,32
"María Pinto",12,10,8,9,6,8,9,12,9,10,10,11
"San Pedro",11,8,5,4,4,4,10,5,13,11,10,10
"Talagante",53,58,53,38,45,23,42,39,48,49,51,40
"El Monte",15,19,18,15,30,22,11,23,34,25,34,35
"Isla de Maipo",19,15,24,14,10,14,21,11,16,15,23,12
"Padre Hurtado",49,37,42,32,34,27,43,32,55,45,40,49
"Peñaflor",56,60,75,41,61,39,51,53,62,55,61,52
