"Santiago",256,218,229,78,73,74,83,114,132,180,179,151
"Cerrillos",30,25,31,20,22,19,22,23,28,24,30,27
"Cerro Navia",39,53,41,26,30,26,40,33,39,55,50,46
"Conchalí",57,46,29,31,36,24,22,32,60,49,29,42
"El Bosque",56,44,62,35,36,28,33,40,45,62,40,47
"Estación Central",55,61,48,49,20,28,25,43,54,50,66,57
"Huechuraba",37,27,29,17,14,10,22,19,25,19,29,19
"Independencia",38,36,44,17,18,13,25,26,28,22,33,30
"La Cisterna",36,32,33,15,23,16,11,25,31,23,27,35
"La Florida",118,94,97,78,87,49,70,76,77,94,92,105
"La Granja",53,42,50,32,38,27,31,30,34,30,44,44
"La Pintana",84,62,95,36,51,46,47,57,74,74,72,78
"La Reina",14,21,21,12,13,7,10,12,14,20,16,20
"Las Condes",44,48,33,18,27,14,16,27,33,42,35,19
"Lo Barnechea",24,19,26,17,12,12,16,11,17,20,23,20
"Lo Espejo",39,37,34,21,32,15,19,34,39,41,43,44
"Lo Prado",50,38,42,34,34,25,33,27,42,39,52,35
"Macul",33,25,19,21,20,18,21,17,19,27,32,29
"Maipú",106,100,111,72,52,49,51,69,84,89,139,109
"Ñuñoa",38,35,44,20,22,18,26,33,23,42,26,35
"Pedro Aguirre Cerda",50,26,36,27,30,13,34,34,42,51,36,38
"Peñalolén",74,62,83,48,65,40,71,69,75,70,84,78
"Providencia",64,47,41,18,16,7,12,24,19,36,37,35
"Pudahuel",77,68,78,48,58,48,49,61,76,78,77,91
"Quilicura",62,45,52,46,38,26,46,41,52,51,61,58
"Quinta Normal",49,56,49,34,29,28,45,41,53,42,40,47
"Recoleta",103,74,82,64,54,52,44,85,83,89,93,76
"Renca",75,75,48,38,40,35,31,47,43,54,55,76
"San Joaquín",27,22,31,24,21,13,20,23,22,26,27,18
"San Miguel",48,37,37,14,8,10,15,20,25,26,32,31
"San Ramón",34,25,24,8,17,14,16,29,24,30,29,30
"Vitacura",15,9,10,1,4,5,3,6,6,12,13,16
"Puente Alto",177,155,164,85,117,102,86,139,157,156,161,184
"Pirque",8,3,8,5,5,5,1,1,7,4,2,4
"San José de Maipo",14,8,14,11,10,3,5,7,11,12,17,3
"Colina",77,56,66,41,43,39,32,53,64,62,50,63
"Lampa",40,29,37,29,19,36,27,31,37,34,45,55
"Tiltil",10,7,7,7,8,1,6,6,7,4,7,3
"San Bernardo",157,116,108,80,63,52,69,99,100,106,96,128
"Buin",25,30,20,23,22,15,18,23,33,31,24,36
"Calera de Tango",12,11,8,3,9,5,7,4,13,13,10,11
"Paine",30,17,31,24,10,17,22,27,18,21,23,25
"Melipilla",45,53,54,44,41,31,27,49,49,48,33,37
"Alhué",2,7,3,4,1,3,1,3,0,3,1,4
"Curacaví",8,8,10,9,8,6,6,12,18,16,11,11
"María Pinto",4,2,5,2,6,5,2,5,3,3,9,7
"San Pedro",2,3,0,1,4,3,1,3,1,1,1,2
"Talagante",29,16,28,18,21,11,12,15,8,18,24,19
"El Monte",5,5,13,9,8,4,8,7,10,8,18,15
"Isla de Maipo",11,9,8,6,10,4,2,2,9,11,7,5
"Padre Hurtado",20,10,12,17,15,12,10,4,15,22,11,18
"Peñaflor",32,18,28,22,15,17,15,20,23,24,23,21
