"Santiago",478,469,503,434,952,904,620,695,597,431,960,1.052
"Cerrillos",52,42,94,82,60,51,73,185,93,62,57,63
"Cerro Navia",38,31,29,33,35,33,27,19,33,30,37,49
"Conchalí",42,28,37,46,35,39,44,45,41,46,41,54
"El Bosque",43,35,39,33,37,42,46,56,54,52,46,54
"Estación Central",101,81,148,116,107,96,129,113,146,134,91,124
"Huechuraba",43,40,52,41,47,36,44,36,47,45,42,55
"Independencia",45,40,49,43,70,47,48,71,58,79,63,61
"La Cisterna",48,43,77,77,76,61,54,50,60,69,57,66
"La Florida",151,110,174,123,113,124,140,204,171,205,212,221
"La Granja",62,43,107,56,64,65,60,77,49,65,59,65
"La Pintana",44,46,50,36,56,59,59,53,58,76,65,72
"La Reina",48,31,38,36,37,34,34,67,55,64,54,70
"Las Condes",104,85,127,53,92,84,112,133,109,116,145,147
"Lo Barnechea",21,16,27,20,30,27,29,31,30,47,36,51
"Lo Espejo",30,32,50,41,48,34,50,42,51,43,45,42
"Lo Prado",29,32,42,27,29,40,31,45,43,56,62,51
"Macul",38,49,50,45,35,50,36,61,51,58,63,68
"Maipú",215,187,191,146,195,208,197,226,218,287,245,253
"Ñuñoa",81,87,108,89,105,82,83,91,122,106,108,117
"Pedro Aguirre Cerda",36,30,40,42,37,41,53,48,50,47,60,58
"Peñalolén",69,66,81,92,82,74,81,93,89,109,112,116
"Providencia",129,142,170,63,90,79,129,111,144,162,139,157
"Pudahuel",113,84,91,100,80,85,99,89,127,112,115,104
"Quilicura",90,72,84,65,72,66,87,100,97,111,112,124
"Quinta Normal",56,56,58,34,48,35,51,58,60,63,72,70
"Recoleta",96,63,79,58,48,52,77,79,99,86,100,95
"Renca",73,46,67,52,64,52,66,75,57,71,75,82
"San Joaquín",42,24,37,27,25,23,41,37,43,45,44,52
"San Miguel",86,58,69,63,59,59,66,65,73,76,83,76
"San Ramón",42,39,40,53,54,38,29,35,44,43,41,42
"Vitacura",35,24,48,31,41,43,36,47,36,46,50,65
"Puente Alto",274,224,238,213,222,242,195,209,220,295,253,294
"Pirque",23,23,20,20,20,22,31,34,25,41,48,22
"San José de Maipo",26,26,16,8,14,18,23,24,18,21,22,22
"Colina",78,65,74,54,74,67,71,72,75,96,79,85
"Lampa",49,49,44,36,60,44,62,60,66,79,54,67
"Tiltil",17,11,18,17,15,15,20,10,16,25,16,24
"San Bernardo",168,138,171,136,163,166,168,183,167,226,211,230
"Buin",90,54,78,66,78,75,84,96,96,102,100,94
"Calera de Tango",18,16,16,15,15,15,26,19,24,23,25,18
"Paine",45,46,57,43,38,44,39,44,47,57,50,49
"Melipilla",118,73,76,57,86,80,93,103,92,92,96,93
"Alhué",9,7,9,13,6,8,3,7,8,17,8,6
"Curacaví",28,23,17,27,23,19,24,32,41,34,22,32
"María Pinto",6,9,4,5,2,10,4,9,7,3,14,7
"San Pedro",7,7,6,10,7,9,6,8,9,11,10,15
"Talagante",87,83,61,69,105,84,92,85,80,72,96,58
"El Monte",58,42,56,107,83,49,51,44,22,44,34,27
"Isla de Maipo",95,73,82,64,66,73,65,90,71,54,58,41
"Padre Hurtado",29,42,44,43,51,39,34,45,40,43,51,40
"Peñaflor",34,27,30,28,42,42,43,50,42,44,44,44
