"Santiago",96,125,109,32,26,25,25,75,101,301,430,421
"Cerrillos",2,5,4,21,3,6,1,13,14,49,27,13
"Cerro Navia",3,1,3,2,1,5,15,5,6,4,3,0
"Conchalí",4,8,0,2,20,0,10,26,30,24,32,18
"El Bosque",18,19,23,6,2,14,5,8,14,11,41,43
"Estación Central",4,4,4,28,18,20,18,21,27,33,23,43
"Huechuraba",0,0,0,2,14,5,3,19,7,7,4,4
"Independencia",12,9,10,14,3,6,13,22,42,41,60,70
"La Cisterna",0,3,1,9,6,4,6,15,0,2,8,5
"La Florida",36,42,17,30,47,19,38,112,117,177,143,188
"La Granja",8,11,7,5,6,7,9,11,3,3,2,2
"La Pintana",19,36,17,2,5,5,1,8,8,3,8,27
"La Reina",21,23,3,4,23,2,8,35,11,62,34,34
"Las Condes",35,31,32,1,5,0,10,37,42,47,57,55
"Lo Barnechea",6,1,2,4,2,3,7,28,31,26,12,12
"Lo Espejo",0,1,1,0,8,2,5,1,0,0,22,10
"Lo Prado",6,9,3,7,3,8,7,4,19,26,52,20
"Macul",16,46,19,12,19,7,16,14,26,34,53,78
"Maipú",7,14,16,15,57,9,55,55,80,123,138,75
"Ñuñoa",23,116,84,10,26,2,7,26,96,88,229,209
"Pedro Aguirre Cerda",5,8,14,0,4,9,10,9,7,6,10,9
"Peñalolén",0,0,0,118,19,12,42,26,88,46,37,20
"Providencia",21,15,65,35,62,5,21,61,88,137,234,149
"Pudahuel",1,4,11,9,10,16,32,28,35,20,28,26
"Quilicura",52,2,75,122,18,24,20,64,78,71,131,56
"Quinta Normal",30,13,14,23,24,37,39,30,15,7,18,11
"Recoleta",24,8,39,8,3,4,6,34,14,20,53,35
"Renca",0,7,1,1,6,1,0,8,5,9,10,6
"San Joaquín",4,16,92,13,29,9,28,72,27,59,49,35
"San Miguel",7,43,12,50,40,17,18,37,23,27,68,38
"San Ramón",5,2,0,2,0,0,2,0,1,0,8,25
"Vitacura",3,7,2,1,0,0,0,2,2,2,4,0
"Puente Alto",45,16,25,34,55,18,37,96,98,134,163,209
"Pirque",6,1,9,20,15,15,17,10,25,23,12,37
"San José de Maipo",16,10,9,23,21,10,2,24,43,50,92,52
"Colina",2,6,7,7,4,1,6,5,55,23,19,19
"Lampa",9,3,5,2,10,0,1,12,23,18,11,13
"Tiltil",15,6,8,0,2,0,0,18,7,1,2,4
"San Bernardo",71,43,27,40,35,17,33,24,26,18,64,46
"Buin",44,43,28,34,14,6,9,10,13,13,21,19
"Calera de Tango",2,9,3,8,20,9,3,12,2,4,18,4
"Paine",17,11,4,3,1,6,9,7,4,5,5,2
"Melipilla",25,15,6,8,33,6,21,35,22,22,15,38
"Alhué",0,8,7,2,0,0,0,3,1,5,5,2
"Curacaví",2,1,16,2,9,3,2,6,4,1,37,31
"María Pinto",1,2,0,0,1,0,0,1,0,1,0,1
"San Pedro",1,4,1,0,0,0,3,1,0,1,0,1
"Talagante",6,8,2,27,19,15,7,13,19,28,9,22
"El Monte",6,7,4,6,68,35,14,14,22,15,39,39
"Isla de Maipo",116,91,36,2,24,47,105,20,32,32,43,40
"Padre Hurtado",5,5,3,0,5,2,4,2,10,5,7,3
"Peñaflor",2,5,9,8,11,25,29,40,17,27,6,17
