"Santiago",233,371,565,171,297,257,407,681,892,508,408,219
"Cerrillos",51,30,72,49,22,3,28,49,24,40,26,37
"Cerro Navia",2,0,6,21,2,3,0,14,27,23,34,3
"Conchalí",15,13,6,5,6,1,12,30,27,33,13,1
"El Bosque",26,17,14,18,4,7,16,12,20,23,14,1
"Estación Central",16,19,32,25,14,11,10,5,11,23,9,21
"Huechuraba",5,1,4,0,2,6,6,10,30,21,4,0
"Independencia",32,22,22,33,56,63,42,38,45,39,47,27
"La Cisterna",3,10,10,3,8,4,5,8,0,13,9,3
"La Florida",188,44,64,70,52,79,79,67,109,124,104,36
"La Granja",2,1,12,2,13,2,4,3,24,12,8,4
"La Pintana",14,14,10,6,8,17,15,8,12,13,3,13
"La Reina",26,43,73,16,22,11,24,37,36,50,24,6
"Las Condes",90,34,68,18,9,25,21,29,26,64,31,7
"Lo Barnechea",23,14,4,1,2,2,2,1,7,7,25,28
"Lo Espejo",2,1,8,0,7,0,0,1,0,0,0,3
"Lo Prado",41,13,6,18,17,2,1,6,1,6,22,6
"Macul",39,30,26,18,21,11,11,22,32,38,51,29
"Maipú",82,32,90,51,45,87,50,36,100,72,35,52
"Ñuñoa",240,185,200,57,98,89,78,36,128,134,84,36
"Pedro Aguirre Cerda",12,0,4,0,3,0,0,2,0,0,0,0
"Peñalolén",30,20,70,30,42,48,69,138,139,103,41,36
"Providencia",310,317,203,46,118,71,137,106,259,293,252,138
"Pudahuel",25,19,19,12,36,25,21,55,58,83,48,44
"Quilicura",78,55,43,51,34,20,31,50,226,64,49,25
"Quinta Normal",30,22,31,55,21,16,11,13,25,12,20,7
"Recoleta",25,57,59,11,33,34,31,40,49,35,38,22
"Renca",15,4,1,3,2,2,3,4,0,7,5,0
"San Joaquín",34,20,48,9,19,15,13,31,18,39,27,14
"San Miguel",42,54,56,10,8,7,12,15,14,11,11,8
"San Ramón",3,0,13,11,4,4,3,2,7,4,5,6
"Vitacura",27,8,1,7,4,0,7,16,4,23,12,14
"Puente Alto",174,64,90,85,72,50,37,54,140,96,84,52
"Pirque",16,8,16,3,13,23,27,22,36,43,69,24
"San José de Maipo",23,7,29,7,8,18,25,24,40,44,27,9
"Colina",30,9,16,4,14,14,6,21,12,9,18,4
"Lampa",4,12,32,18,8,5,8,39,25,21,23,5
"Tiltil",18,19,11,8,16,3,1,7,9,12,10,11
"San Bernardo",64,22,20,58,16,28,26,55,70,77,47,9
"Buin",17,11,16,11,4,1,2,4,3,8,3,8
"Calera de Tango",15,1,17,4,1,0,17,3,6,10,12,13
"Paine",6,11,13,4,1,0,1,1,6,2,1,10
"Melipilla",43,13,21,27,20,14,16,7,19,10,13,11
"Alhué",9,7,2,0,0,0,2,2,3,4,2,3
"Curacaví",22,13,23,0,7,0,3,5,7,7,4,3
"María Pinto",0,0,1,1,3,2,2,2,0,0,4,1
"San Pedro",8,1,2,1,0,0,0,0,3,0,4,1
"Talagante",8,8,9,9,9,17,8,20,33,30,51,8
"El Monte",29,23,25,12,15,13,20,27,20,16,20,26
"Isla de Maipo",51,20,40,55,50,68,78,115,153,133,138,73
"Padre Hurtado",6,0,4,15,1,0,4,12,2,4,7,2
"Peñaflor",13,5,1,7,27,27,67,17,16,7,1,9
