"Santiago",740,672,783,740,846,792,916,945,870,611,549,681
"Cerrillos",119,105,113,95,114,145,123,132,112,70,51,76
"Cerro Navia",34,29,29,24,24,19,20,23,32,17,17,16
"Conchalí",74,67,76,74,75,93,76,80,73,49,21,27
"El Bosque",77,54,68,74,102,97,114,127,84,86,34,55
"Estación Central",294,285,293,276,296,276,262,275,261,236,179,298
"Huechuraba",109,84,128,109,69,103,93,115,99,113,56,82
"Independencia",68,65,71,68,77,73,88,99,81,68,63,66
"La Cisterna",81,77,101,76,64,71,92,105,67,68,32,28
"La Florida",363,393,450,452,470,479,581,617,502,400,291,503
"La Granja",34,17,57,41,48,44,28,34,36,31,27,26
"La Pintana",84,57,61,93,74,65,63,94,83,53,20,36
"La Reina",150,117,158,127,170,136,169,149,140,95,93,121
"Las Condes",354,324,357,341,403,365,386,401,358,279,273,457
"Lo Barnechea",86,70,106,84,94,67,70,91,63,49,48,47
"Lo Espejo",25,18,24,21,35,19,41,24,14,18,16,16
"Lo Prado",54,42,63,64,45,59,62,93,73,51,21,24
"Macul",65,41,67,64,67,63,103,87,63,67,36,68
"Maipú",214,168,229,248,269,239,265,274,265,207,136,157
"Ñuñoa",149,134,182,155,155,160,175,193,148,137,120,143
"Pedro Aguirre Cerda",37,29,42,29,47,39,39,36,35,25,35,30
"Peñalolén",103,88,92,104,114,93,104,93,113,77,60,82
"Providencia",463,366,479,495,585,489,539,601,529,443,265,425
"Pudahuel",155,133,145,152,113,129,143,168,130,97,75,119
"Quilicura",85,79,102,100,88,100,125,125,102,104,35,63
"Quinta Normal",71,57,96,88,89,73,93,86,69,66,31,39
"Recoleta",129,94,142,120,137,129,127,120,125,120,93,99
"Renca",28,33,47,32,42,50,41,42,39,28,34,43
"San Joaquín",38,39,41,44,69,67,41,31,43,34,30,29
"San Miguel",107,83,140,141,188,121,116,129,124,77,69,120
"San Ramón",38,36,38,62,43,56,34,42,40,35,19,15
"Vitacura",71,66,79,89,93,83,79,91,56,69,70,74
"Puente Alto",323,280,360,342,431,371,454,495,327,243,124,188
"Pirque",4,9,13,6,6,5,5,7,8,11,4,2
"San José de Maipo",19,12,10,5,6,8,7,14,6,5,6,4
"Colina",77,62,96,83,103,71,72,75,93,71,68,84
"Lampa",32,39,36,39,26,24,30,34,28,22,21,24
"Tiltil",6,3,3,4,5,4,4,8,7,4,8,6
"San Bernardo",168,152,191,201,220,197,241,297,196,181,150,170
"Buin",45,35,48,50,57,75,62,57,63,62,57,76
"Calera de Tango",16,5,15,9,18,10,8,23,15,15,8,9
"Paine",25,21,25,32,20,23,19,30,27,20,21,15
"Melipilla",68,66,78,101,87,53,69,98,70,64,46,67
"Alhué",0,3,2,0,1,0,0,4,0,0,1,1
"Curacaví",25,15,17,26,28,11,19,31,26,26,17,11
"María Pinto",1,3,1,2,1,2,3,6,4,4,0,5
"San Pedro",6,3,4,3,4,3,3,2,2,3,3,5
"Talagante",41,42,50,55,60,65,72,59,57,53,18,22
"El Monte",8,8,14,10,11,9,9,8,13,5,2,13
"Isla de Maipo",15,5,8,6,7,4,6,6,7,5,3,5
"Padre Hurtado",19,16,24,15,25,13,22,14,20,15,8,14
"Peñaflor",52,32,35,52,37,46,62,51,48,31,20,34
