"Santiago",1.567,1.575,1.781,1.570,1.698,1.572,1.508,1.692,1.442,1.569,1.493,1.699
"Cerrillos",154,174,191,152,198,164,198,159,142,190,159,181
"Cerro Navia",123,152,153,143,121,181,157,165,144,190,155,143
"Conchalí",244,191,203,188,190,223,233,233,198,219,185,229
"El Bosque",273,217,269,252,298,269,260,276,256,287,247,252
"Estación Central",421,401,438,425,426,402,384,446,384,407,407,429
"Huechuraba",155,130,184,143,155,155,170,172,158,196,169,188
"Independencia",207,158,213,192,193,206,209,238,227,212,210,208
"La Cisterna",275,244,265,254,270,242,205,211,186,230,234,255
"La Florida",646,600,706,673,713,644,641,753,696,743,692,743
"La Granja",202,182,227,253,258,251,219,223,222,242,229,235
"La Pintana",227,203,287,241,309,241,289,279,234,234,237,264
"La Reina",215,222,228,200,207,156,153,157,152,173,157,155
"Las Condes",399,393,470,406,409,388,454,426,398,482,429,425
"Lo Barnechea",93,82,81,73,87,76,96,95,79,72,81,81
"Lo Espejo",156,186,161,166,166,160,137,164,158,189,158,160
"Lo Prado",177,146,142,154,155,115,129,164,143,153,158,177
"Macul",237,211,212,225,203,188,202,222,210,260,189,225
"Maipú",669,559,620,626,654,632,660,734,603,646,648,685
"Ñuñoa",550,500,531,499,526,509,528,535,480,527,504,492
"Pedro Aguirre Cerda",153,133,151,132,143,150,146,173,171,159,164,147
"Peñalolén",293,258,286,264,250,259,242,303,248,272,269,298
"Providencia",542,482,549,525,595,589,597,623,488,564,572,582
"Pudahuel",371,329,375,346,429,377,359,366,341,400,375,412
"Quilicura",327,274,317,267,265,313,358,323,346,301,325,276
"Quinta Normal",299,286,353,322,362,336,335,332,290,311,299,357
"Recoleta",405,382,472,442,462,429,482,517,470,381,456,416
"Renca",233,182,181,187,205,174,213,292,240,255,266,270
"San Joaquín",158,172,175,169,175,162,184,147,165,204,228,178
"San Miguel",350,362,375,362,296,267,276,262,255,289,292,281
"San Ramón",141,119,164,143,154,102,131,124,160,179,143,134
"Vitacura",214,167,180,206,208,145,150,216,214,207,192,215
"Puente Alto",823,816,835,802,807,763,814,811,750,856,783,891
"Pirque",32,24,32,36,30,40,34,39,34,35,26,28
"San José de Maipo",30,27,34,20,31,26,20,19,19,25,31,37
"Colina",168,180,203,203,211,161,202,196,192,203,226,244
"Lampa",135,129,160,138,152,132,168,205,139,153,169,174
"Tiltil",29,18,9,26,23,13,19,24,29,25,29,34
"San Bernardo",604,534,684,654,673,685,767,725,642,741,696,710
"Buin",88,87,80,119,128,135,128,132,115,125,95,100
"Calera de Tango",43,40,45,43,51,37,53,50,42,40,36,42
"Paine",83,79,70,65,93,87,108,93,95,100,77,92
"Melipilla",210,188,273,184,182,211,194,207,198,223,193,245
"Alhué",4,5,0,5,13,5,2,6,7,7,6,6
"Curacaví",44,34,33,29,44,29,30,30,34,57,52,57
"María Pinto",14,11,9,9,11,9,9,6,16,17,6,15
"San Pedro",5,16,8,4,9,8,11,15,14,12,11,21
"Talagante",82,81,93,88,93,119,86,113,85,111,99,109
"El Monte",19,15,21,35,42,27,27,37,35,28,19,15
"Isla de Maipo",36,20,18,21,27,23,20,21,27,22,16,22
"Padre Hurtado",47,34,42,39,41,59,57,56,44,48,54,66
"Peñaflor",92,85,94,101,94,117,122,112,102,74,90,87
