"Santiago",60,39,43,20,22,10,25,22,41,37,36,37
"Cerrillos",5,10,7,2,1,4,8,3,13,14,10,5
"Cerro Navia",16,12,9,8,13,7,7,5,16,8,26,14
"Conchalí",22,14,10,7,3,5,12,3,4,20,7,15
"El Bosque",12,25,10,4,11,4,4,9,19,14,6,5
"Estación Central",24,15,12,4,4,6,14,7,9,10,14,14
"Huechuraba",10,7,8,3,2,3,3,6,10,5,5,6
"Independencia",10,7,9,6,3,11,10,9,11,11,12,7
"La Cisterna",6,9,12,6,7,4,2,6,7,11,10,8
"La Florida",29,29,24,13,3,12,23,32,27,20,25,25
"La Granja",8,14,10,1,2,2,4,11,5,12,8,13
"La Pintana",21,18,17,9,5,10,15,21,14,14,22,12
"La Reina",6,3,3,3,1,2,4,5,4,9,5,7
"Las Condes",4,8,15,1,1,3,6,5,10,13,14,12
"Lo Barnechea",6,1,4,0,5,2,2,2,3,5,5,3
"Lo Espejo",11,7,9,0,5,1,6,8,4,9,7,4
"Lo Prado",13,8,10,3,6,5,4,5,5,10,6,3
"Macul",8,9,2,3,6,2,8,3,6,6,9,5
"Maipú",36,36,40,13,14,19,36,35,20,39,41,40
"Ñuñoa",12,13,15,6,7,3,9,11,15,14,9,11
"Pedro Aguirre Cerda",11,9,10,3,4,4,4,8,8,10,10,10
"Peñalolén",14,8,22,6,7,11,9,17,16,15,23,17
"Providencia",12,19,12,2,5,4,2,6,9,10,10,9
"Pudahuel",16,21,21,5,11,7,12,13,19,18,11,13
"Quilicura",14,22,24,11,8,6,14,14,21,13,26,13
"Quinta Normal",14,12,6,11,4,1,9,7,4,18,16,5
"Recoleta",22,17,15,10,5,2,8,14,17,20,19,11
"Renca",18,21,10,12,5,11,10,15,11,10,13,6
"San Joaquín",7,6,3,4,6,1,6,13,1,6,4,5
"San Miguel",11,15,11,4,2,3,3,9,13,6,11,11
"San Ramón",3,9,5,7,0,2,1,12,6,5,7,8
"Vitacura",2,2,5,1,2,2,2,2,3,4,3,3
"Puente Alto",64,50,41,22,23,32,44,48,49,49,40,45
"Pirque",2,4,4,1,3,1,3,3,1,5,2,4
"San José de Maipo",5,1,3,2,2,1,1,8,3,5,4,0
"Colina",12,16,7,5,10,7,12,15,12,8,18,15
"Lampa",15,7,9,1,11,3,10,16,9,6,13,9
"Tiltil",0,1,3,1,2,2,2,3,1,5,3,0
"San Bernardo",34,32,24,14,19,20,21,38,26,31,33,27
"Buin",10,4,6,8,3,6,2,7,7,16,9,7
"Calera de Tango",4,2,2,2,1,1,2,2,3,2,1,3
"Paine",11,7,5,5,4,8,7,5,10,8,13,9
"Melipilla",14,9,10,9,9,9,15,8,19,15,22,11
"Alhué",0,0,0,1,0,0,0,1,1,0,1,1
"Curacaví",2,7,3,1,6,0,5,6,5,4,5,1
"María Pinto",0,1,0,0,0,1,1,0,2,2,1,0
"San Pedro",3,1,1,0,1,0,0,2,2,1,0,0
"Talagante",4,2,10,6,1,0,2,4,4,8,4,7
"El Monte",1,1,5,1,3,1,2,2,4,5,5,6
"Isla de Maipo",4,2,3,3,1,2,2,1,3,7,5,1
"Padre Hurtado",10,3,4,1,3,5,2,5,8,7,7,2
"Peñaflor",5,6,6,2,4,5,5,10,9,6,9,7
