"Santiago",40,52,39,20,26,23,26,17,19,31,27,18
"Cerrillos",4,8,4,9,7,3,3,6,5,5,5,6
"Cerro Navia",1,1,2,1,0,0,1,0,1,2,3,1
"Conchalí",4,2,1,0,2,7,4,2,2,1,2,1
"El Bosque",2,1,1,1,0,0,0,0,2,1,2,0
"Estación Central",4,2,7,4,7,9,3,3,3,8,7,10
"Huechuraba",3,0,0,1,2,3,2,1,0,0,3,1
"Independencia",1,6,1,3,3,3,3,2,2,3,2,5
"La Cisterna",6,2,1,5,2,3,0,3,4,5,2,2
"La Florida",11,15,14,7,7,14,11,4,8,11,8,3
"La Granja",1,2,2,2,7,3,2,3,1,2,0,0
"La Pintana",1,2,0,2,2,1,1,0,0,3,3,2
"La Reina",13,20,7,4,6,3,2,2,5,14,9,5
"Las Condes",28,34,20,2,2,7,7,12,13,12,12,18
"Lo Barnechea",6,4,3,3,5,2,2,0,2,3,1,2
"Lo Espejo",4,3,5,2,4,1,4,4,5,1,1,4
"Lo Prado",1,0,2,2,2,3,0,2,0,0,0,1
"Macul",3,2,2,1,8,7,2,2,3,3,4,3
"Maipú",13,9,9,19,14,1,8,9,10,9,8,9
"Ñuñoa",17,13,14,5,13,11,7,9,7,13,7,7
"Pedro Aguirre Cerda",4,1,3,2,3,1,2,6,4,1,6,2
"Peñalolén",5,4,2,5,6,4,5,10,3,6,4,2
"Providencia",33,22,29,10,10,6,7,13,20,29,15,21
"Pudahuel",9,3,3,5,2,0,7,4,6,2,2,5
"Quilicura",4,4,2,4,4,3,4,2,4,4,0,0
"Quinta Normal",4,2,4,4,2,5,3,8,6,2,4,5
"Recoleta",8,12,14,15,11,19,28,12,21,19,14,27
"Renca",5,7,7,3,1,2,8,9,6,11,9,8
"San Joaquín",2,3,0,1,2,0,1,1,0,2,2,1
"San Miguel",6,6,2,1,8,6,2,1,3,7,5,4
"San Ramón",1,1,1,0,0,1,0,1,1,1,0,0
"Vitacura",8,4,8,3,5,1,3,2,5,7,5,1
"Puente Alto",16,15,11,10,13,12,14,7,12,13,9,7
"Pirque",0,0,0,1,4,0,1,0,0,0,0,0
"San José de Maipo",1,0,0,0,0,0,0,0,0,0,1,0
"Colina",24,14,10,4,3,3,4,3,5,9,8,3
"Lampa",3,1,1,2,0,0,1,1,1,2,1,1
"Tiltil",1,2,0,0,0,0,1,0,0,0,0,0
"San Bernardo",9,4,5,3,5,2,4,3,9,3,6,4
"Buin",1,6,2,1,0,2,0,4,1,2,1,1
"Calera de Tango",0,0,0,0,1,0,0,0,0,1,0,1
"Paine",1,0,1,1,0,0,0,0,0,0,0,0
"Melipilla",5,5,2,2,4,3,2,0,4,2,3,2
"Alhué",0,0,0,0,0,0,0,0,0,0,0,0
"Curacaví",0,1,0,0,0,0,0,0,1,3,0,0
"María Pinto",0,0,0,0,0,0,0,0,1,0,0,0
"San Pedro",0,0,0,0,0,0,0,0,0,0,0,0
"Talagante",9,8,5,2,8,1,1,2,1,4,3,4
"El Monte",0,0,0,0,1,0,0,0,1,1,0,1
"Isla de Maipo",0,0,0,0,2,0,0,0,0,1,0,1
"Padre Hurtado",1,1,3,2,2,1,2,0,3,1,2,2
"Peñaflor",1,1,4,2,0,3,0,2,2,2,1,1
