"Santiago",34,47,21,38,44,34,51,32,23,22,42,45
"Cerrillos",5,0,4,2,5,8,5,8,10,3,6,5
"Cerro Navia",7,3,6,3,13,10,11,13,22,6,7,6
"Conchalí",8,3,4,2,9,8,9,12,12,6,10,11
"El Bosque",9,7,8,10,10,13,12,8,9,11,13,7
"Estación Central",9,4,8,5,14,5,12,10,6,11,12,15
"Huechuraba",3,4,4,5,3,5,8,6,5,5,3,5
"Independencia",10,5,8,4,14,9,3,15,11,4,14,9
"La Cisterna",6,3,9,8,7,4,10,6,8,6,12,7
"La Florida",27,11,17,15,18,20,19,27,15,16,18,23
"La Granja",12,5,2,6,7,13,3,12,7,6,10,7
"La Pintana",9,10,8,8,17,11,25,25,19,11,31,13
"La Reina",2,5,2,3,5,1,2,3,2,0,2,1
"Las Condes",3,5,7,6,5,5,2,5,6,8,8,8
"Lo Barnechea",4,0,3,1,4,2,2,2,8,3,2,4
"Lo Espejo",1,5,7,8,6,10,4,7,8,12,5,6
"Lo Prado",8,3,7,6,7,3,3,3,6,3,12,7
"Macul",8,4,3,2,5,7,6,5,8,4,9,5
"Maipú",22,16,24,22,27,32,29,39,24,15,39,30
"Ñuñoa",4,3,4,7,10,5,7,3,9,1,7,7
"Pedro Aguirre Cerda",11,4,7,5,11,9,2,10,13,3,10,9
"Peñalolén",12,6,11,17,12,11,16,24,16,17,13,16
"Providencia",6,6,5,5,8,10,7,2,6,3,15,11
"Pudahuel",14,16,19,7,15,19,12,11,14,8,21,16
"Quilicura",6,6,15,13,13,5,13,22,18,18,12,14
"Quinta Normal",8,3,11,11,10,4,7,14,4,2,11,11
"Recoleta",13,6,9,9,9,15,11,24,17,12,15,11
"Renca",11,7,5,15,6,19,8,9,7,12,12,7
"San Joaquín",6,3,6,3,2,7,5,3,9,2,4,6
"San Miguel",7,5,7,1,1,6,5,7,3,0,14,7
"San Ramón",5,3,4,5,6,8,6,10,4,3,15,6
"Vitacura",0,0,0,0,1,4,0,3,1,0,2,1
"Puente Alto",30,25,35,23,35,45,29,37,48,36,52,40
"Pirque",2,0,5,3,2,3,0,4,2,1,4,1
"San José de Maipo",0,2,0,0,1,4,0,1,0,1,3,1
"Colina",5,5,5,7,9,4,3,13,6,5,9,11
"Lampa",8,2,4,8,6,1,0,6,3,7,7,4
"Tiltil",3,4,0,3,0,2,4,2,1,3,0,1
"San Bernardo",18,14,9,20,23,14,21,20,20,10,25,13
"Buin",2,4,6,3,2,6,4,12,4,6,6,9
"Calera de Tango",1,3,1,2,1,1,0,1,0,2,2,3
"Paine",6,1,1,8,6,2,7,7,6,7,6,4
"Melipilla",6,9,5,6,5,6,8,10,4,6,7,7
"Alhué",0,0,0,0,2,0,1,0,0,0,0,1
"Curacaví",0,3,5,2,2,1,1,3,1,4,3,3
"María Pinto",2,0,0,0,1,0,0,1,1,0,0,1
"San Pedro",1,0,0,1,0,0,0,1,2,1,0,0
"Talagante",6,4,4,3,7,2,6,1,4,3,11,9
"El Monte",1,1,0,3,4,1,0,1,0,3,4,2
"Isla de Maipo",2,0,3,2,4,1,5,4,3,1,2,1
"Padre Hurtado",1,0,7,3,2,8,3,3,2,1,6,5
"Peñaflor",5,3,4,4,6,8,8,6,5,1,6,3
